Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM2404545,"SCHW, MEL, sample 1692 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404545/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404546,"GBM, MES, sample 1693 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404546/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404547,"PIN T, PPT, sample 1694 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404547/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404548,"PLEX, PED A , sample 1695 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404548/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404549,"LGG, PA PF, sample 1696 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404549/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404550,"LGG, PA MID, sample 1697 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404550/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404551,"PIN T,  PB A, sample 1698 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404551/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404552,"LGG, RGNT, sample 1699 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404552/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404553,"PIN T, PPT, sample 1700 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404553/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404554,"LIPN, sample 1701 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404554/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404555,"CONTR, ADENOPIT, sample 1702 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404555/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404556,"IHG, sample 1703 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404556/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404557,"LGG, SEGA, sample 1704 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404557/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404558,"LGG, SEGA, sample 1705 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404558/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404559,"LGG, SEGA, sample 1706 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404559/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404560,"LGG, SEGA, sample 1707 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404560/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404561,"CONTR, PINEAL, sample 1708 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404561/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404562,"O IDH, sample 1709 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404562/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404563,"PXA, sample 1710 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404563/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404564,"CHGL, sample 1711 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404564/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404565,"LIPN, sample 1712 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404565/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404566,"EWS, sample 1713 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404566/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404567,"LGG, PA PF, sample 1714 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404567/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404568,"CONTR, INFLAM, sample 1715 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404568/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404569,"GBM, RTK II, sample 1716 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404569/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404570,"GBM, MES, sample 1717 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404570/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404571,"GBM, RTK I, sample 1718 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404571/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404572,"CONTR, INFLAM, sample 1719 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404572/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404573,"GBM, RTK II, sample 1720 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404573/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404574,"GBM, RTK II, sample 1721 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404574/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404575,"CONTR, INFLAM, sample 1722 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404575/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404576,"CONTR, INFLAM, sample 1723 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404576/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404577,"GBM, RTK II, sample 1724 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404577/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404578,"CONTR, INFLAM, sample 1725 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404578/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404579,"GBM, RTK II, sample 1726 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404579/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404580,"GBM, RTK I, sample 1727 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404580/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404581,"CONTR, INFLAM, sample 1728 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404581/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404582,"GBM, MES, sample 1729 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404582/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404583,"LGG, PA/GG ST, sample 1730 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404583/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404584,"EPN, PF A, sample 1731 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404584/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404585,"CNS NB, FOXR2, sample 1732 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404585/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404586,"A IDH, sample 1733 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404586/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404587,"LGG, SEGA, sample 1734 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404587/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404588,"MB, G4, sample 1735 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404588/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404589,"PIN T,  PB A, sample 1736 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404589/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404590,"HGNET, MN1, sample 1737 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404590/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404591,"SUBEPN, PF, sample 1738 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404591/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404592,"GBM, RTK II, sample 1739 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404592/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404593,"GBM, RTK II, sample 1740 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404593/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404594,"CONTR, INFLAM, sample 1741 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404594/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404595,"CONTR, INFLAM, sample 1742 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404595/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404596,"CONTR, INFLAM, sample 1743 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404596/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404597,"GBM, RTK II, sample 1744 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404597/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404598,"GBM, MES, sample 1745 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404598/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404599,"CONTR, INFLAM, sample 1746 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404599/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404600,"GBM, RTK I, sample 1747 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404600/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404601,"CONTR, INFLAM, sample 1748 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404601/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404602,"GBM, RTK II, sample 1749 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404602/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404603,"GBM, RTK II, sample 1750 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404603/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404604,"GBM, MES, sample 1751 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404604/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404605,"CPH, PAP, sample 1752 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404605/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404606,"CPH, ADM, sample 1753 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404606/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404607,"ANA PA, sample 1754 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404607/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404608,"CONTR, WM, sample 1755 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404608/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404609,"CONTR, WM, sample 1756 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404609/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404610,"CHORDM, sample 1757 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404610/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404611,"CONTR, PINEAL, sample 1758 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404611/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404612,"MELCYT, sample 1759 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404612/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404613,"GBM, MYCN, sample 1760 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404613/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404614,"GBM, G34, sample 1761 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404614/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404615,"DMG, K27, sample 1762 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404615/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404616,"IHG, sample 1763 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404616/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404617,"GBM, RTK III, sample 1764 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404617/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404618,"DMG, K27, sample 1765 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404618/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404619,"LGG, SEGA, sample 1766 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404619/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404620,"PLEX, AD, sample 1767 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404620/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404621,"PLEX, AD, sample 1768 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404621/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404622,"PLEX, AD, sample 1769 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404622/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404623,"PLEX, AD, sample 1770 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404623/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404624,"PLEX, PED B, sample 1771 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404624/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404625,"PLEX, AD, sample 1772 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404625/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404626,"PLEX, AD, sample 1773 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404626/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404627,"HGNET, MN1, sample 1774 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404627/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404628,"GBM, RTK II, sample 1775 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404628/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404629,"PTPR, B, sample 1776 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404629/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404630,"CONTR, INFLAM, sample 1777 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404630/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404631,"GBM, RTK I, sample 1778 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404631/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404632,"GBM, RTK I, sample 1779 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404632/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404633,"GBM, RTK II, sample 1780 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404633/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404634,"GBM, MES, sample 1781 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404634/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404635,"GBM, RTK II, sample 1782 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404635/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404636,"GBM, MES, sample 1783 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404636/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404637,"GBM, RTK I, sample 1784 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404637/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404638,"CONTR, INFLAM, sample 1785 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404638/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404639,"CONTR, INFLAM, sample 1786 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404639/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404640,"GBM, RTK II, sample 1787 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404640/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404641,"GBM, RTK II, sample 1788 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404641/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404642,"GBM, RTK II, sample 1789 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404642/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404643,"CONTR, INFLAM, sample 1790 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404643/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404644,"CONTR, INFLAM, sample 1791 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404644/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404645,"GBM, RTK II, sample 1792 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404645/suppl",,"Martin Sill","Jan 14, 2018"
GSM2404646,"CONTR, INFLAM, sample 1793 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2404nnn/GSM2404646/suppl",,"Martin Sill","Jan 14, 2018"
